ID,Structure
RNaseP_ref113,((((((((((((((((((.(.(((((.....))))).).............((((........((((((((.(.....).)))((((((....))))))((..(((((...........(((((.(((((....))))).)))..)).......((((((.......))))))(((.(((((....))))).).)).))))))))))))))))...((((.......(((((((.....((((.....)))).)))))))......))))......(((.((((....)))).)))..........)))))))(((((((...)))))))...............).))))))))))....
RNaseP_ref114,(((.(((((((((((((...(((((((((((....(((......))).....))))))).)))).............((((........(((((((((((...))))))(((((....)))))((...(.(.............(((((((((((............((((.((...((..(((....)))..))..))....))))...........))))))))..))).........).)..)))))))))))...(((((((((..(((((....)))))...............)).)))))))............))))))...................)).))))).)))....
RNaseP_ref115,.........(((((........................................................................................................((((....))))(((((((....)))))))...(((((((................................................((((..(((((((....))))))).))))...........................)))))))...)))))....(((((((((((.((.(((((....))))))).)))))))).)))....................(((((((...)))))))..
RNaseP_ref116,((.((((((((((..(((((((........(((((..........(((((((....)))))))...........))))).....................((((((...................................((.(((....))).))((....(((((....)))))..))......(((((((.............(((((((((((...)))))))))))........)))))))...))))))...(((((((.((.(((....))).)).)))).))).............)))))))(((((....))))).................)))))))))).)).........
RNaseP_ref117,(((((((..(((((((((.(((((((....))))))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((((((((....))))))..)).......((((((.......))))))((((((((((....)))))))).)).)))..)))))))))))))...((((......((((((.....((((.....))))..)))))).....))))......((((((((....))))))))..........))))))).((((((..(((....)))..))))))................))..))))))).....
RNaseP_ref118,((((((((((((((((((.((((((((.....)))))))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............(((((...((((((....)))))).)))..)).......((((((.......))))))(((((((((....)))))))).)..)))..)))))))))))))...((((......((((((..((((......)))).((((((.....)))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))....
RNaseP_ref119,.(((((((((((((..((((((.........(((((..........((((((((....)))..)))))............))))).............((((.....(((((..........((((((((((((....)))))))))))).............(((......(((((....))))))))........((((((............(((((((((((....)))))))))))........))))))....)))))))))((((((.(((.(((......))).))).))).)))..............))))))(((((....))))).................)))))))))))))..
RNaseP_ref120,.(((((((((((((..(((((((........(((((..........(((.(((.((....)).)))..))).........))))).....................((((((......................................((.(((....))).))......(((((....)))))..........(((((((............(((((((((((....)))))))))))........)))))))...))))))...((((((.(((.(((......))).))).))).))).............)))))))(((((....))))).................)))))))))))))..
RNaseP_ref121,.(((((((((((((..((((((.........(((((..........((((((((....)))..)))))............))))).............((((.....(((((..........((((((((((((....)))))))))))).............(((......(((((....))))))))........((((((............(((((((((((....)))))))))))........))))))....)))))))))((((((.(((.(((......))).))).))).)))..............))))))(((((....))))).................)))))))))))))..
RNaseP_ref122,.(((((((((((((..((((((.........(((((..........((((((((....)))..)))))............))))).............((((.....(((((..........((((((((((((....)))))))))))).............(((......(((((....))))))))........((((((............(((((((((((....)))))))))))........))))))....)))))))))((((((.(((.(((......))).))).))).)))..............))))))(((((....))))).................)))))))))))))..
RNaseP_ref123,...(((((.(((((((((((((...((((((....)))))).............((((..........(((((((((((.....))))))(((((....)))))((...(.((.............((((.((((((............((....)).......)))))).)..)))........)).)..)))))))))))...(((...(((((((....((((.........))))))))))).........)))............)))))).(((((((.((((...)))).(((((((.((((....))))..))))))).))))))).................)).))))).)))))......
RNaseP_ref124,((((((((((((((((((.((.((((((((((.((((....)))))))).)))))).)).............((((........((((((((((.....)))))((((.....))).)((...((((.............(((((..((((((((....))))).))))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((......((((((....(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))..
RNaseP_ref125,(((.(((((((((((((....((((((....)))))).............((((...........((((((((((....))))))(((((....)))))((...(((.............(((((((((((.........((((.((...((..(((....)))..))..)).....)))).......((((((((.....))))))))......((((.....))))....))))))))..))).........)))..)))))).))))...(((((((((...................(((....)))..)))))))))............))))))...................)).))))).)))....
RNaseP_ref126,(((.(((((((((((((...((((((....)))))).............((((...........((((((((((....))))))(((((....)))))((...(((.............(((((((((((.........((((.((...((..(((....)))..))..)).....)))).......((((((((.....))))))))......((((.....))))....))))))))..))).........)))..)))))).))))...(((((((((...................(((....)))..)))))))))............))))))...................)).))))).))).....
RNaseP_ref127,((((((((((((((((((.((.((((((((((.((((....)))))))).)))))).)).............((((........((((((((((.....)))))((((....))).)((...((((.............(((((..((((((((....))))).))))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((......((((((....(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))....
RNaseP_ref128,...((((((((...(((((((.((.(((((((.....).)))))).)).............((((........((((((((((.....)))))(((((....)))).)((...((((.............((.(((((((((((...)))))).))).))...)).......((.(((.......))).))((((.((((....))).).))).)...))..)))))))))))))...((((......(((.(.........((((.....))))......).))).....))))......((((((((....))))))))..........)))))))......................))))))))........
RNaseP_ref129,((((((((((((((((((.((.((((((((((.(((((....))))))))).)))))).)).............((((........(((((((((.......))))((((....))).)((...((((.............(((((..((((((((....))))).))))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((......((((((....(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))....
RNaseP_ref130,((((((((((((((((((.((.((((((((((.(((((....))))))))).)))))).)).............((((........((((((((((.....)))))((((....))).)((...((((.............(((((..((((((((....))))).))))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((......((((((....(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))....
RNaseP_ref131,((((((((((((((((((.((.((((((((((.(((((....))))))))).)))))).)).............((((........((((((((((.....)))))((((....))).)((...((((.............(((((..((((((((....))))).))))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((......((((((....(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))....
RNaseP_ref132,.(((((((((((((((((.((.(((((((....((......(((......))).....).)....).)))))).)).............((((........((((((((((.....)))))(((((....)))).)((...((((.............(((((((....)))))..)).......((((((.......))))))((((..(((....)))...))).)...))..)))))))))))))...((((......((((((..(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))).....
RNaseP_ref133,((((((((((.(((((((.((.((((((((.(.(((((....)))))).)).)))))).)).............((((........((((((((((.....)))))(((((....)))).)((...((((.............(((((..((((((((....))))).))))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((......((((((....(((((.....))))))))))).....))))......((((((((....))))))))..........))))))).....................))))))))))..
RNaseP_ref134,((((((((((((((((((.((.((((((((.(.(((((....)))))).)).)))))).)).............((((........((((((((((.....)))))(((((....)))).)((...((((.............(((((..((((((((....))))).))))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((......((((((....(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))...
RNaseP_ref135,((((((((((((((((((.((.((((((((((.((((((....)))))))))).)))))).)).............((((.........(((((((((.....)))))(((((......)))).)((...((((.............(((((..((((((((....))))).))))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))).))))...((((......((((((....(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))....
RNaseP_ref136,((((((((((((((((((.((.((((((((((.((((((....)))))))))).)))))).)).............((((.........(((((((((.....)))))(((((......)))).)((...((((.............(((((..((((((((....))))).))))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))).))))...((((......((((((....(((((.....))))))))))).....))))......((((((((....))))))))..........)))))))...................).))))))))))....
RNaseP_ref137,(((((...((((((((((.((((((((......)).)))))).............((((..........(((.((((((.......))))(((((....)))).)((...(((((...........(((((((....(((...)))..)))))..)).......((((((.......))))))(((((((((....))))))).)).)))..)))))))))..))))...((.(......((((((.((..........)).))))))........).))......((((((((....))))))))..........))))))).(((..(((((((....)).)))))..)))................)))..)))))....
RNaseP_ref138,.....(((((.(((.(((((.(((.((((((((((....))).))))))).............(((((.........(((.(((((((.....)))))(((((....)))).)((...(((((...........(((((..(((((((....))))).)))))..)).......((((((.......))))))(((((((((....))))))).)).)))..))))))))))))))...(((....(((((..(((.........)))))))).........)))......((((((((....))))))))..........))).)))(((((((...)))))))................).)))).)))))............
RNaseP_ref139,.((..(((((((((((((.((((((....)))))).............((((.........(((((((((.......))))(((((((....)))))).)((...(((((............((((((((...))))))..)).......((((((.......))))))(((((.(((....))).)))).)..)))..)))))))))))))...((((......((((((((((((((((((....))))))))))((((...........))))..)))))))).....))))......((((((((....))))))))..........)))))))((((((....))))))...............).)))))..)).....
RNaseP_ref140,(((((((((.(.(((((((.((((((((((((((.(((....))).))))).))))))))).............(.(((.........(((.(((((((.....)))))(((((....)))).)((...(((((...........(((((..(((.((...)))))..)))..)).......((((((.......))))))(((((((((....))))))).)).)))..)))))))))))).)...(((....(.....((.............))......).......)))......((((((((....))))))))..........)))))))(((((.(((....))).)))))..................))))))))))
RNaseP_ref141,(((((((((.(.(((((((.((((((((((((((.(((....))).))))).))))))))).............(.(((.........(((.(((((((.....)))))(((((....)))).)((...(((((...........(((((..(((.((...)))))..)))..)).......((((((.......))))))(((((((((....))))))).)).)))..)))))))))))).)...(((....(.....((.............))......).......)))......((((((((....))))))))..........)))))))(((((.(((....))).)))))..................))))))))))
RNaseP_ref142,.....((((((((((((((((((.(((((((((......))))).)))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............(((((.((.(((((((....))))))))).)))..)).......((.(((.......))).))((((((((((....)))))))).))..)))..)))))))))))))...((((......(((((..(((((.....))))).......)))))......))))......((((((((....))))))))..........)))))))...................).))))))))))....(((((((....)))))))
RNaseP_ref143,.....((((((((((((((((((.((((((((((......)))))))))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............(((((.((.(((((((...))))))))).)))..)).......((((((.......))))))((((((((((....)))))))).))..)))..)))))))))))))...((((......(((((..(((((.....))))).......)))))......))))......((((((((....))))))))..........)))))))...................).))))))))))....((((((((....))))))))
RNaseP_ref144,......((((..(((((((.((((((.((((((...))))))..)).)))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((.(((((((((....)))))))))...))........((((((.......))))))(((((((((....)))))))).).)))..)))))))))))))...((.(((((((..((((......))))..((((((....)))))).....))))))).....))......((((((((....))))))))..........)))))))((((((((.((((.....)))).)))))).))..................))))
RNaseP_ref145,(.....((...((((.((..((((.........(.((((((((......))))).))).)........)))))).................((((......(((((.....)))))(((((((.....)))))))(((((.(.......................................................................................................................................................................).)))))))))....................))))(((((((..(...).)))))))....................)).....)...
RNaseP_ref146,(.....((...((((.((..((((.........(.((((((((......))))).))).)........)))))).................((((......(((((.....)))))(((((((....)))))))(((((.(........................................................................................................................................................................).)))))))))....................))))(((((((..(...).)))))))....................)).....)...
RNaseP_ref147,....((((((((((((((((((.((.((((....)))).)).............((((.........((((((((((.....)))))(((((....)))).)((...(((((............(((((.(((....))).)))..)).......((((((.......))))))(((..((((....))))..)).)..)))..)))))))))))))...((((......((((((....(((((.....)))))((.(((........))).)).)))))).....))))......((((.(((....))).))))..........))))))).(((((((((((((....)))))).)))))))................).))))))))))....
RNaseP_ref148,....((((((((((((((((((.(((((((.....))))))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((((((((.....))))))..)).......((((((.......))))))((((((((((....)))))))).)).)))..)))))))))))))...((((.....((((((((.....))))))))..((((((......((((.....))))..)))))).....))))......(....(((....)))....)..........))))))).((((((((((((....))))))))))))................).))))))))))....
RNaseP_ref149,.(..((..(((.((((.(((((((.((...)).))))))).............(((((...........(((((((((.....)))))((((((...))))).)((...(((((...........((((((((((((((.......((((....))))...)))))).)).))))))........(.((.((((((....)))))).))).)))..)))))))).)))))...((((((((((((((((............))))))))))))....))))......((((((((.....)))))))).........)))).).(((..(((((((..((((((.......))))))..)))...))))..)))................)).))..)
RNaseP_ref150,(((((((((((((((((.((((((((....)))))))).............((((........((((((((((.....)))))((((((....))))))((..(((((...........(((((...(((((((..(.(((((..........))))).)))))))))))..)).......((((((.......))))))((((((((((....)))))))).)).))))))))))))))))...((((.......((((((......((((.....))))..))))))......))))......(((.((((....)))).)))..........)))))))((((((((((....)))))).))))...............).))))))))).....
RNaseP_ref151,((((.(((((((((((((.((.(((((((....))))))).)).............((((........((((((((((.....)))))(((((....)))).)((...(((((............(((((((((((....)))))))))..)).......((((((.......))))))((((((((((....)))))))).)).)))..)))))))))))))...((((....((((((((....))))))))..((((((......((((.....))))..)))))).....))))......((((((((....))))))))..........))))))).(((((..((((....)))).)))))...............).))))).))))....
RNaseP_ref152,.(..(.(.(.(.(((.(((.((((.(((.((((.((((((.....))))))..))).).))).)))).............((((........((((((((((.....)))))(((((....)))).)((...((((.............(((((..((((((.(((...))).))).))))))..)).......((((((.......))))))(((((((((....))).))))).)...))..)))))))))))))...((((......((((((...((((((.....)))))))))))).....))))......((((((((....))))))))..........))).))).((((....))))..................).).).)..)....
RNaseP_ref153,((((((((((((((((((.(((((((((...(((....)))))))))))).............((((.........((((((((((.....)))))(((((....)))).)((...(((((............(((((((((...)))))))..)).......((((((.......))))))(((((((((....)))))))).)..)))..)))))))))))))...((((......(((((((...((((((((....))))))))...(((........)))..))))))).....))))......((((((((....))))))))..........)))))))(.(((((((......)))))))..)...............).))))))))))....
RNaseP_ref154,.....((...((((.((..((((.........((((((((((......))))).)))))........)))))).................((((......(((((.....)))))((((((....))))))(((((((.....................................................................................................................................................................)))))))))))....................))))((((.((..(..((((...))))...).)).))))....................)).........
RNaseP_ref155,((((((((((((((((((.(((.((((((....((((.....))))....)))))).))).............((((.........((((((((((.....)))))(((((....)))).)((...(((((............((((((((....))))))..)).......((((((.......))))))((((..(((....)))..))).)..)))..)))))))))))))...((((......(((((((..((((...(((....)))....)))).((((.......))))..))))))).....))))......(.((((((....)))))).)..........)))))))(.((((....)))).)...............).))))))))))....
RNaseP_ref156,((((.(((((((((((((.((.((((((((....)))))))).)).............((((........(((((.((((.....)))).(((((....)))).)((...(((((............(((((((.(((....))).)))))..)).......((((((.......))))))((((((((((....)))))))).)).)))..)))))))))))))...((((....((((((((......))))))))..((((((......((((.....))))..)))))).....))))......((((((((....))))))))..........))))))).((((((((..((....)).))))))))................).))))).))))....
RNaseP_ref157,..(((((((((..(((((((.((.(((((((((......))))))))).)).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((.((((((((....))))))))...))........((((((.......))))))((.((((((....)))))).).).)))..)))))))))))))...((.(((((.....((((......)))).(((.((((....)))).)))....))))).....))......((((.(((....))).))))..........)))))))(((((((((((((....))))))))))).))..................)))))))))........
RNaseP_ref158,..(((((((((..(((((((.((.(((((((((......))))))))).)).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((.((((((((....))))))))...))........((((((.......))))))((.((((((....)))))).).).)))..)))))))))))))...((.(((((.....((((......)))).(((.((((....)))).)))....))))).....))......((((.(((....))).))))..........)))))))(((((((((((((....))))))))))).))..................)))))))))........
RNaseP_ref159,(.....((...((((.((..((((.........((((((((((......))))).)))))........)))))).................((((......(((((.....)))))((((((....))))))(.(((((......................................................................................................................................................................))))).)))))....................))))(((((((..(..((((...))))...).)))))))....................)).....)...
RNaseP_ref160,.(((((((((..(((((((.(((..((((.(((((...))))).)).))..))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((.(((((((((....)))))))))...))........((((((.......))))))(((((((((....)))))))).).)))..)))))))))))))...((.(((((((..((((......))))...((((((....)))))).....))))))).....))......((((((((....))))))))..........)))))))((((((((.((((....)))).)))))).))..................))))))))).....
RNaseP_ref161,.(((((((((..(((((((.(((..((((.(((((...))))).)).))..))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((.(((((((((....)))))))))...))........((((((.......))))))(((((((((....)))))))).).)))..)))))))))))))...((.(((((((..((((......))))...((((((....)))))).....))))))).....))......((((((((....))))))))..........)))))))((((((((.((((....)))).)))))).))..................))))))))).....
RNaseP_ref162,.(((((((((..(((((((.(((..((((.(((((...))))).)).))..))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((.(((((((((....)))))))))...))........((((((.......))))))(((((((((....)))))))).).)))..)))))))))))))...((.(((((((..((((......))))...((((((....)))))).....))))))).....))......((((((((....))))))))..........)))))))((((((((.((((....)))).)))))).))..................))))))))).....
RNaseP_ref163,((((((((((((((((((.((((((((....)))))))).............((((........((((((((((.....)))))(((((....((((((((....))))))))....)))).)((...(((((...........(((((((((.(.((((((...)))))).)((((((((......))))))))(((((((((....))))))))).))))))))).........)))..)))))))))))))...((((......((((((...(((((....)))))....((((......))))..)))))).....))))......((((.(((....))).))))..........)))))))(((((((....)))))))................).))))))))))
RNaseP_ref164,....((((((((((((((((((.((((((((((.((.(.....)..)).))).))))))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((((((((.....))))))..)).......((((((.......))))))((((((((((....)))))))).)).)))..)))))))))))))...((((.....((((((((.....))))))))..((((((......((((.....))))..)))))).....))))......(....(((....)))....)..........))))))).((((((((((((..........))))))))))))................).))))))))))....
RNaseP_ref165,....((((((((((((((((((.(((((((((((((.((....)).)))))).))))))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((((((((.....))))))..)).......((((((.......))))))((((((((((....)))))))).)).)))..)))))))))))))...((((.....((((((((.....))))))))..((((((......(.((.....)).)..)))))).....))))......(....(((....)))....)..........))))))).((.(((((.(((((((...))))))).))))).))................).))))))))))....
RNaseP_ref166,(((((((((.((((((((.((.((((((((((((..(.......)..))))).))))))).)).............((((........(((((.((((.....)))).(((((....)))).)((...((((.............((((((((((...))))))))..)).......((((((.......))))))((((((((((....)))))))).))..))..)))))))))))))...(((....((((((((.(((......))).))))))))..((((((......((((.....))))..)))))).....)))......(..(((((....)))))...)..........)))))))(((.(((((((.....))))))).)))...............)..)))))))))....
RNaseP_ref167,((((.(((((((((((((.(((((((..((.((((.((((.....))))..)))).))))))))).............((((.........((((((((((.....)))))(((((....)))).)((...(((((............(((((((((.....)))))))..)).......((((((.......))))))((((.((((....)))).))).)..)))..)))))))))))))...((((......(((((((..(((((((....)))))))..((((.....))))...))))))).....).)))......((((((((....))))))))..........)))))))((((((((((.(((((....))))).))).))))).))...............).))))).))))....
RNaseP_ref168,(((.(((((((((((((...((((((((...)))))))).............((((.........(((((((((((....))))))(((((....)))))((...(.(.............((((((((((..........((((((.((((((((...))))))))))(((((((((...)))))))))((...((..(((....)))..))..)).....)))).......((((((((...))))))))....)))))))..))).........).)..)))))))))))...(((((((((..................((((((.((((....)))).))))))(((((((......)))))))..)))))))))............))))))...................)).))))).)))....
RNaseP_ref169,....((((((((((((((((((.((((((((((.(((((((..........)))).))).))).))))))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((((((((.....))))))..)).......((((((.......))))))((((((((((....)))))))).)).)))..)))))))))))))...((((.....((((((((.....))))))))..((((((......((((.....))))..)))))).....))))......(....(((....)))....)..........))))))).((((((((((((..........))))))))))))................).))))))))))....
RNaseP_ref170,....((((((((((((((((((.((((((((((.(((((((..........)))).))).))).))))))).............((((........((((((((((.....)))))(((((....)))).)((...(((((............((((((((.....))))))..)).......((((((.......))))))((((((((((....)))))))).)).)))..)))))))))))))...((((.....((((((((.....))))))))..((((((......((((.....))))..)))))).....))))......(....(((....)))....)..........))))))).((((((((((((((((...))))))))))))))))................).))))))))))....
RNaseP_ref171,(((((((((...(((((((.((((((((((...))))).))))).............(((((.........(((.(((((((.....)))))(((((....)))).)((...(((((...........(((((.(((((((....(((..((((((....(((((.(((((...))))).))))).))))))..)))....))))))))))..)).......((((((.......))))))(((((((((....))))))).)).)))..))))))))))))))...(((.....(((((..((...........))))))).............)))......((((((((....))))))))..........)))))))(.(((((((...))))))).)...................))))))))).......
RNaseP_ref172,((((((((((.(((((((.(((((..((((((.....))).))).))))).............((((.........((((((((((.....)))))(((((..((((....((((((((...........))))))))...))))...)))).)((...(((((............((((((((((.(.(..((....))..).).).)))))))..)).......((((((.......))))))((((((((((....))))))))..)))))..)))))))))))))...((((.......(((((..((((.....))))......)))))......))))......(((((.(((....))))))))..........)))))))(((((((((((......))))))))))).................))))))))))....
RNaseP_ref173,..((((((((((((((.(((.(((((((.(((((((((((.(((....)))))))))))).)).))))))).............(((((..........(((((((((.......))))(((((....)))).)((...(((((...........(((((((((....)))))))..)).......((((((.......))))))(((((((((....))))))).)).)))..))))))))))))))...(((....((((((((..(((.............))).))))))))...((((((((((((((..(((((....)))))..))))))))))))))....)))......((((((((....))))))))..........))).))).(((.(((((....))))))))..................)).)))))))))...
RNaseP_ref174,.....((((((.((..(.(((((((.((((.((((((...)))))).)))).............(((((.........(((.(((((((.....)))))(((((....)))).)((...(((((...........((((((((((((((.(.((((.(...(((((((((((.(.((((((...))))))).)))))))))))...).)))).).))))).)))))))..)).......((((((.......))))))(((((((((....))))))).)).)))..))))))))))))))...(((....(((((..(((.........))))))))............)))......((((((((....))))))))..........)))))))((((((((((....))))))).)))..................))).))))))........
RNaseP_ref175,.(((((((((((((..(((((((........(((((..........(((((.(.(((....))).).))))).........)))))......................(((((...............................................................................((.(((....))).)).......................(((((....)))))...................................(((((((................((((..((((...))))..))))............)))))))...)))))....((((((((((..............))))))).))).............)))))))(((((((.......))))))).................)))))))))))))..
RNaseP_ref176,.....((((((.((..(.(((((((.(((((((((.......)))).))))).............(((((.........(((.(((((((.....)))))(((((....)))).)((...(((((...........(((((((((.((((((.((..((((((.((.(((.((((........)))).))).)).))))))..)).)))))).)).)))))..)).......((((((.......))))))(((((((((....))))))).)).)))..))))))))))))))...(((.....(((((..(((.........))))))))............)))......((((((((....))))))))..........)))))))((((((((((((.((((....)))).)))))))))..)))..................))).)))))).........
RNaseP_ref177,(((.(((((((((((((...((((.(((((....))))).)))).............((((..........(((((((.(((....))).))(((((....)))))((...(.(.............((((((((((..........((((.((...(((..((....))..)))..)).....)))).....((((((((((((...((((((.......))))))..((((..((((((((..((((((...))))))))))).))).(((.((((((((((....)))))))....))).))))))))))))))))))).....)))))))..))).........).)..)))))))))))...(((((((((.................(((((((...)))))))..)))))))))............))))))...................)).))))).)))....
RNaseP_ref178,(((.(((((((((((((...(((((((((((....(((((....)))))....))))))).)))).............((((........(((((((((((...))))))(((((....)))))((...(.(.............((.((((((((.........((((.((((((((((...))))))))))..((((..(((((.(((((((((...)))))))))..(((.((((((...))))))..))).)))))..))))((...((((..((....(((((...)))))......))..))))..)).....)))).........))))))))...)).........).)..)))))))))))...(((((((((..((((.....))))...............)).)))))))............))))))...................)).))))).)))....
RNaseP_ref179,((((((((((((((((((.(((((((..(.(((....))))))))))).............((((.........((((((((((.....)))))(((((....)))).)((...(((((............((((.((((((((((((...)))))(..((((((((.((((....)))).))))))))..)((((....))))))))))).))..)).......((((((.......))))))(((((.(((....))).)))).)..)))..)))))))))))))...((((......(((((((...(((((..((((((((....)))))..)))))))).((((........))))))))))).....))))......((((((((....))))))))..........)))))))(.(((((((.(((....))).)))))))...)...............).))))))))))
RNaseP_ref180,....((((((.((.(((((((((.(((((((((((((...)))).))))))))).............(.(((.........(((.(((((((.....)))))(((((....)))).)((...(((((...........(((((((((((((((((((((((((.(((((((.((.(((((...))))))).)))))).).))))))))).....))))))))))))))..)).......((((((.......))))))(((((((((....))))))).)).)))..)))))))))))).)...(((....(((((..(((...........))))))))...(((.(((((((....))))))).)))......)))......((((((((....))))))))..........)))))))(((..(((((....)))))..)))................).))).))))))........
RNaseP_ref181,.....((((((((((.(((((((.((((((..(((((.....))))).)))))).............((((.........((((((((((.....)))))(((((..((((.....(((((((...........)))))))....))))...)))).)((...(((((............((((((((((((.(..((....))..).))).)))))))..)).......((((((.......))))))((((((((((....))))))))..)))))..)))))))))))))...((((.......(((((..((((.....))))......)))))......))))......(((((.(((....))))))))..........)))))))((((.((((((....)))))).)))).................))))))))))..........(((((((((.(((.....))).)))))))))
